costo,tiempo
13865, 3912
15667, 2192
13865, 3912
15667, 2192
15287, 2224
14736, 2819
14323, 3294
14323, 3294
15287, 2224
14736, 2819
14449, 3043
14336, 3112
14462, 2861
14608, 2841
14572, 2857
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
15667, 2192
13865, 3912
14323, 3294
15287, 2224
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
13865, 3912
15667, 2192
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
15667, 2192
13865, 3912
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
13865, 3912
15667, 2192
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
13865, 3912
15667, 2192
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
15667, 2192
13865, 3912
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
13865, 3912
15667, 2192
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
15667, 2192
13865, 3912
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
14572, 2857
14462, 2861
15667, 2192
13865, 3912
14323, 3294
14736, 2819
14336, 3112
14449, 3043
14608, 2841
