costo,tiempo
8234, 463
6365, 1803
6365, 1803
8234, 463
7990, 1006
6610, 1260
8003, 599
6379, 1397
7991, 982
6367, 1780
6610, 1260
7990, 1006
8167, 558
6543, 1356
6557, 1277
8181, 480
6556, 1345
8180, 547
8213, 477
6609, 1276
8167, 558
6543, 1356
6379, 1397
8003, 599
6367, 1780
7991, 982
6556, 1345
8180, 547
8181, 480
6609, 1276
6557, 1277
8234, 463
6365, 1803
6610, 1260
7990, 1006
8167, 558
6543, 1356
6379, 1397
8003, 599
6367, 1780
7991, 982
6556, 1345
8180, 547
8181, 480
6609, 1276
6557, 1277
6365, 1803
8234, 463
6610, 1260
7990, 1006
8167, 558
6543, 1356
6379, 1397
8003, 599
6367, 1780
7991, 982
6556, 1345
8180, 547
6609, 1276
6557, 1277
8234, 463
6365, 1803
6610, 1260
7990, 1006
8167, 558
6543, 1356
6379, 1397
8003, 599
6367, 1780
7991, 982
6556, 1345
8180, 547
6609, 1276
6557, 1277
8234, 463
6365, 1803
6610, 1260
7990, 1006
8167, 558
6543, 1356
6379, 1397
8003, 599
6367, 1780
7991, 982
6556, 1345
8180, 547
6609, 1276
6557, 1277
6365, 1803
8234, 463
6610, 1260
7990, 1006
8167, 558
6543, 1356
6379, 1397
8003, 599
6367, 1780
7991, 982
8180, 547
6556, 1345
