costo,tiempo
9303, 4192
9648, 2417
9648, 2417
9303, 4192
9402, 4158
9431, 2634
9494, 2436
9454, 2438
9431, 2634
9494, 2436
9402, 4158
9454, 2438
9648, 2417
9303, 4192
9431, 2634
9494, 2436
9402, 4158
9454, 2438
9303, 4192
9431, 2634
9494, 2436
9402, 4158
9454, 2438
9303, 4192
9431, 2634
9494, 2436
9402, 4158
9454, 2438
9303, 4192
9431, 2634
9402, 4158
9494, 2436
9454, 2438
9303, 4192
9431, 2634
9402, 4158
9494, 2436
9454, 2438
9303, 4192
9431, 2634
9402, 4158
9494, 2436
9454, 2438
9303, 4192
9402, 4158
9454, 2438
9494, 2436
9303, 4192
9454, 2438
9494, 2436
9303, 4192
9454, 2438
9494, 2436
9303, 4192
9454, 2438
9494, 2436
9303, 4192
9454, 2438
9494, 2436
9303, 4192
9454, 2438
9494, 2436
9303, 4192
9494, 2436
9303, 4192
9494, 2436
9303, 4192
9494, 2436
9303, 4192
9494, 2436
9303, 4192
9494, 2436
9303, 4192
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9494, 2436
9303, 4192
9454, 2438
9494, 2436
9431, 2634
9494, 2436
9454, 2438
9454, 2438
9494, 2436
9454, 2438
9494, 2436
