costo,tiempo
8624, 1336
4795, 2086
4795, 2086
8624, 1336
6141, 1612
8417, 1340
8417, 1340
6141, 1612
5761, 1822
4996, 1922
4996, 1922
5761, 1822
5926, 1742
5940, 1662
4960, 2005
4974, 1926
4817, 2082
4937, 2009
5783, 1818
5903, 1746
5962, 1658
6119, 1616
6119, 1616
5962, 1658
4937, 2009
5903, 1746
5783, 1818
4817, 2082
5940, 1662
4974, 1926
4960, 2005
5926, 1742
8624, 1336
4795, 2086
6141, 1612
4996, 1922
5761, 1822
6119, 1616
5962, 1658
4937, 2009
5903, 1746
5783, 1818
4817, 2082
5940, 1662
4974, 1926
5926, 1742
4960, 2005
4795, 2086
8624, 1336
6141, 1612
4996, 1922
5761, 1822
6119, 1616
5962, 1658
4937, 2009
5903, 1746
5783, 1818
4817, 2082
5940, 1662
4974, 1926
5926, 1742
4960, 2005
8624, 1336
4795, 2086
6141, 1612
4996, 1922
5761, 1822
6119, 1616
5962, 1658
4937, 2009
5903, 1746
5783, 1818
4817, 2082
5940, 1662
4960, 2005
5926, 1742
8624, 1336
4795, 2086
6141, 1612
5761, 1822
6119, 1616
5962, 1658
4937, 2009
5903, 1746
5783, 1818
4817, 2082
5940, 1662
4960, 2005
5926, 1742
4795, 2086
8624, 1336
6141, 1612
5761, 1822
5962, 1658
4937, 2009
5903, 1746
5783, 1818
4817, 2082
4960, 2005
5940, 1662
