costo,tiempo
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9852, 1936
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9852, 1936
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9852, 1936
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9852, 1936
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9852, 1936
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9852, 1936
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
9687, 2513
