costo,tiempo
3474, 1459
4248, 770
3474, 1459
4248, 770
3536, 1185
3492, 1458
4074, 770
3845, 858
3984, 857
3555, 1164
3635, 1056
3666, 1030
3635, 1056
3555, 1164
3733, 966
3809, 932
3714, 986
3826, 878
3714, 986
3536, 1185
4035, 794
3733, 966
3814, 924
3492, 1458
3809, 932
4072, 774
4035, 794
3826, 878
4018, 816
3654, 1035
4018, 816
3654, 1035
4072, 774
4004, 836
3989, 848
3814, 924
3845, 858
4008, 828
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
4074, 770
4248, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3536, 1185
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
4248, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3536, 1185
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
3474, 1459
4248, 770
3635, 1056
3555, 1164
3714, 986
3654, 1035
3536, 1185
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3536, 1185
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3733, 966
3492, 1458
3809, 932
4035, 794
3826, 878
4018, 816
4072, 774
3814, 924
3845, 858
4008, 828
3989, 848
4004, 836
3984, 857
4074, 770
4074, 770
3474, 1459
3635, 1056
3555, 1164
3714, 986
3654, 1035
3733, 966
3492, 1458
3809, 932
