costo,tiempo
7280, 1569
7650, 829
7650, 829
7280, 1569
7400, 901
7289, 1305
7579, 842
7472, 888
7472, 888
7579, 842
7346, 1077
7301, 1263
7343, 1110
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7579, 842
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7579, 842
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7579, 842
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
7400, 901
7343, 1110
7289, 1305
7280, 1569
7472, 888
7346, 1077
7301, 1263
