costo,tiempo
3200, 2224
4865, 866
4865, 866
3200, 2224
4801, 972
3861, 1098
3574, 1291
3482, 1648
3861, 1098
3616, 1177
3204, 2187
3397, 2085
3574, 1291
4801, 972
3444, 1843
3471, 1693
3432, 1877
3482, 1648
3616, 1177
3398, 1995
3397, 2085
3416, 1959
3471, 1693
3444, 1843
3416, 1959
3398, 1995
3200, 2224
4865, 866
3861, 1098
3574, 1291
4801, 972
3482, 1648
3616, 1177
3397, 2085
3471, 1693
3444, 1843
3416, 1959
3398, 1995
4865, 866
3200, 2224
3861, 1098
3574, 1291
4801, 972
3616, 1177
3397, 2085
3471, 1693
3444, 1843
3398, 1995
4865, 866
3200, 2224
3861, 1098
4801, 972
3397, 2085
3616, 1177
3471, 1693
3444, 1843
3398, 1995
4865, 866
3200, 2224
3861, 1098
4801, 972
3397, 2085
3616, 1177
3471, 1693
3444, 1843
3398, 1995
3200, 2224
4865, 866
3861, 1098
4801, 972
3397, 2085
3616, 1177
3444, 1843
3471, 1693
3398, 1995
4865, 866
3200, 2224
3861, 1098
4801, 972
3397, 2085
3616, 1177
3471, 1693
3398, 1995
4865, 866
3200, 2224
3861, 1098
4801, 972
3397, 2085
3616, 1177
3471, 1693
3398, 1995
3200, 2224
4865, 866
3861, 1098
4801, 972
3397, 2085
3616, 1177
3471, 1693
3398, 1995
3200, 2224
