costo,tiempo
15684, 3783
25565, 2187
25565, 2187
15684, 3783
17956, 3137
20162, 3065
25170, 2778
15859, 3755
20162, 3065
17956, 3137
25185, 2403
15859, 3755
25175, 2742
25170, 2778
25185, 2403
25175, 2742
15684, 3783
25565, 2187
20162, 3065
17956, 3137
15859, 3755
25170, 2778
25185, 2403
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25185, 2403
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25185, 2403
25175, 2742
25565, 2187
15684, 3783
20162, 3065
15859, 3755
25170, 2778
25185, 2403
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25185, 2403
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25185, 2403
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25175, 2742
25565, 2187
15684, 3783
20162, 3065
15859, 3755
25170, 2778
25175, 2742
25565, 2187
15684, 3783
20162, 3065
15859, 3755
25170, 2778
25175, 2742
15684, 3783
25565, 2187
20162, 3065
15859, 3755
25170, 2778
25175, 2742
25565, 2187
15684, 3783
20162, 3065
15859, 3755
25170, 2778
