costo,tiempo
11247, 1709
8234, 2489
8234, 2489
11247, 1709
8614, 2105
10685, 2018
10813, 1800
8363, 2271
8597, 2226
10749, 1949
8345, 2391
11179, 1728
10685, 2018
8614, 2105
11179, 1728
10813, 1800
10749, 1949
8299, 2420
8363, 2271
8597, 2226
8299, 2420
8345, 2391
11247, 1709
8234, 2489
10685, 2018
8614, 2105
11179, 1728
10813, 1800
10749, 1949
8363, 2271
8597, 2226
8299, 2420
8345, 2391
11247, 1709
8234, 2489
10685, 2018
11179, 1728
10813, 1800
8363, 2271
8597, 2226
8299, 2420
8345, 2391
11247, 1709
8234, 2489
8597, 2226
10685, 2018
10813, 1800
11179, 1728
8363, 2271
8299, 2420
8345, 2391
11247, 1709
8234, 2489
10813, 1800
11179, 1728
8363, 2271
8299, 2420
8345, 2391
11247, 1709
8234, 2489
10813, 1800
11179, 1728
8363, 2271
8299, 2420
8234, 2489
11247, 1709
11179, 1728
8299, 2420
10813, 1800
8363, 2271
11247, 1709
8234, 2489
11179, 1728
8299, 2420
10813, 1800
8363, 2271
11247, 1709
8234, 2489
11179, 1728
8299, 2420
8363, 2271
11247, 1709
8234, 2489
8299, 2420
8363, 2271
11179, 1728
8234, 2489
11247, 1709
8363, 2271
8299, 2420
11179, 1728
11247, 1709
8234, 2489
8363, 2271
8299, 2420
11179, 1728
8234, 2489
11247, 1709
8363, 2271
8299, 2420
