costo,tiempo
6812, 1039
5001, 4558
6812, 1039
5001, 4558
5234, 2289
5072, 4404
6520, 1324
5503, 2030
6520, 1324
5503, 2030
6778, 1080
6591, 1170
5469, 2071
5300, 2095
5072, 4404
5267, 2136
6591, 1170
6778, 1080
6553, 1283
6557, 1211
5038, 4445
5034, 4517
5267, 2136
5300, 2095
5469, 2071
5038, 4445
5034, 4517
6557, 1211
6553, 1283
6812, 1039
5001, 4558
6520, 1324
5503, 2030
5072, 4404
6591, 1170
6778, 1080
5300, 2095
5469, 2071
5267, 2136
5038, 4445
5034, 4517
6557, 1211
6553, 1283
6812, 1039
5001, 4558
6520, 1324
5503, 2030
5072, 4404
6591, 1170
6778, 1080
5300, 2095
5469, 2071
5267, 2136
5038, 4445
5034, 4517
6557, 1211
6553, 1283
6812, 1039
5001, 4558
6520, 1324
5503, 2030
5072, 4404
6591, 1170
6778, 1080
5300, 2095
5469, 2071
5267, 2136
5038, 4445
5034, 4517
6557, 1211
6553, 1283
6812, 1039
5001, 4558
6520, 1324
5503, 2030
5072, 4404
6591, 1170
6778, 1080
5300, 2095
5469, 2071
5267, 2136
5038, 4445
5034, 4517
6557, 1211
6812, 1039
5001, 4558
6520, 1324
5503, 2030
5072, 4404
6591, 1170
6778, 1080
5300, 2095
5469, 2071
5267, 2136
5038, 4445
5034, 4517
6557, 1211
5001, 4558
6812, 1039
6520, 1324
