costo,tiempo
16755, 2275
10759, 5001
10759, 5001
16755, 2275
12677, 4058
16585, 2910
14261, 3027
13761, 3348
12677, 4058
13761, 3348
11586, 4221
16687, 2419
16678, 2728
11278, 4554
10971, 4803
13795, 3186
14261, 3027
11586, 4221
10971, 4803
11401, 4446
11278, 4554
16696, 2281
11439, 4292
16620, 2748
16687, 2419
10840, 4919
13766, 3311
16590, 2873
16585, 2910
10840, 4919
13995, 3100
13995, 3100
13795, 3186
14107, 3041
10959, 4839
10959, 4839
11556, 4256
11439, 4271
11360, 4503
11371, 4461
11305, 4527
13766, 3311
16590, 2873
14107, 3062
11439, 4292
11305, 4527
16675, 2739
14050, 3078
14053, 3068
11556, 4236
11401, 4446
11360, 4503
14050, 3078
16620, 2748
11371, 4461
11556, 4236
11439, 4271
11556, 4256
16678, 2728
14107, 3041
16675, 2739
16696, 2281
14053, 3068
14107, 3062
10759, 5001
16755, 2275
12677, 4058
13761, 3348
14261, 3027
11586, 4221
10971, 4803
11278, 4554
16687, 2419
10840, 4919
13995, 3100
13795, 3186
10959, 4839
13766, 3311
16590, 2873
11439, 4292
11305, 4527
11401, 4446
11360, 4503
14050, 3078
16620, 2748
11371, 4461
11556, 4236
11439, 4271
11556, 4256
16678, 2728
14107, 3041
16675, 2739
16696, 2281
14053, 3068
14107, 3062
10759, 5001
16755, 2275
12677, 4058
13761, 3348
14261, 3027
