costo,tiempo
8723, 4628
12265, 1212
12265, 1212
8723, 4628
10899, 2202
11713, 2020
8894, 4193
9611, 4034
9864, 3518
11995, 1215
9809, 3821
10079, 3490
8741, 4569
10756, 2211
10418, 3255
10079, 3490
10713, 2444
11952, 1447
10503, 2727
10474, 3017
8894, 4193
11742, 1730
10418, 3255
10455, 3218
10474, 3017
11713, 2020
8741, 4569
9611, 4034
10609, 2529
11848, 1532
9717, 3836
11952, 1447
10713, 2444
11792, 1670
11798, 1593
11746, 1714
11848, 1532
10609, 2529
10553, 2667
9661, 3973
9864, 3518
9700, 3910
9661, 3973
10553, 2667
10593, 2603
9713, 3886
9700, 3910
10593, 2603
10605, 2579
10549, 2716
9657, 4023
11844, 1582
10455, 3218
8725, 4619
10756, 2211
11792, 1670
11742, 1730
11995, 1215
10503, 2727
10541, 2717
9648, 4024
11835, 1583
10596, 2580
9713, 3886
8725, 4619
9717, 3836
9648, 4024
11835, 1583
10541, 2717
11798, 1593
9657, 4023
10549, 2716
11844, 1582
10605, 2579
10596, 2580
12265, 1212
8723, 4628
8894, 4193
10418, 3255
10474, 3017
11713, 2020
8741, 4569
9611, 4034
11952, 1447
10713, 2444
11848, 1532
10609, 2529
9864, 3518
9661, 3973
10553, 2667
9700, 3910
10593, 2603
10455, 3218
11792, 1670
10756, 2211
9717, 3836
11835, 1583
9657, 4023
11844, 1582
10596, 2580
