costo,tiempo
4024, 1966
4902, 1526
4024, 1966
4902, 1526
4233, 1800
4192, 1891
4642, 1625
4493, 1700
4642, 1625
4493, 1700
4325, 1774
4734, 1600
4810, 1551
4401, 1725
4192, 1891
4401, 1725
4810, 1551
4734, 1600
4325, 1774
4116, 1941
4104, 1950
4116, 1941
4233, 1800
4104, 1950
4024, 1966
4902, 1526
4642, 1625
4493, 1700
4192, 1891
4810, 1551
4401, 1725
4734, 1600
4325, 1774
4116, 1941
4233, 1800
4104, 1950
4902, 1526
4024, 1966
4642, 1625
4493, 1700
4192, 1891
4810, 1551
4401, 1725
4325, 1774
4734, 1600
4116, 1941
4233, 1800
4104, 1950
4902, 1526
4024, 1966
4642, 1625
4493, 1700
4192, 1891
4810, 1551
4401, 1725
4325, 1774
4734, 1600
4116, 1941
4233, 1800
4104, 1950
4902, 1526
4024, 1966
4642, 1625
4493, 1700
4192, 1891
4810, 1551
4401, 1725
4734, 1600
4325, 1774
4116, 1941
4233, 1800
4104, 1950
4024, 1966
4902, 1526
4642, 1625
4493, 1700
4192, 1891
4401, 1725
4810, 1551
4734, 1600
4325, 1774
4116, 1941
4233, 1800
4104, 1950
4902, 1526
4024, 1966
4642, 1625
4493, 1700
4192, 1891
4401, 1725
4810, 1551
4325, 1774
4734, 1600
4116, 1941
4233, 1800
4104, 1950
4902, 1526
4024, 1966
4642, 1625
4493, 1700
