costo,tiempo
9627, 3172
10686, 1056
10686, 1056
9627, 3172
10027, 1945
10436, 1930
9639, 3155
9675, 2630
9875, 2045
10027, 1945
10461, 1907
10487, 1641
9875, 2045
9720, 2429
10531, 1440
9675, 2630
9849, 2068
10661, 1079
9814, 2149
10625, 1160
10550, 1313
9739, 2302
9684, 2510
10496, 1521
10487, 1641
9774, 2221
10586, 1232
10625, 1160
9814, 2149
10531, 1440
9720, 2429
9774, 2221
10586, 1232
10661, 1079
9849, 2068
9739, 2302
9684, 2510
10496, 1521
10550, 1313
9639, 3155
9733, 2354
10545, 1365
9679, 2562
10490, 1573
10545, 1365
9733, 2354
9792, 2192
10603, 1203
10603, 1203
9792, 2192
10461, 1907
10436, 1930
10490, 1573
9679, 2562
9627, 3172
10027, 1945
9875, 2045
9675, 2630
10487, 1641
10625, 1160
9814, 2149
9720, 2429
10531, 1440
9774, 2221
10586, 1232
10661, 1079
9849, 2068
9739, 2302
9684, 2510
10496, 1521
10550, 1313
9639, 3155
10545, 1365
9733, 2354
10603, 1203
9792, 2192
10461, 1907
10436, 1930
10490, 1573
9679, 2562
9627, 3172
10027, 1945
9875, 2045
9675, 2630
10487, 1641
10625, 1160
9814, 2149
9720, 2429
10531, 1440
9774, 2221
10586, 1232
10661, 1079
9849, 2068
9739, 2302
9684, 2510
10496, 1521
10550, 1313
9639, 3155
10545, 1365
9733, 2354
