costo,tiempo
9692, 602
7209, 2456
7209, 2456
9692, 602
8087, 1041
9224, 751
7552, 1849
7619, 1190
8087, 1041
7387, 2157
9224, 751
7415, 1955
7826, 1075
9431, 636
9304, 738
7699, 1177
7379, 2270
7425, 1950
7543, 1854
7247, 2445
7374, 2344
7746, 1089
9351, 650
7543, 1854
7425, 1950
7252, 2371
7379, 2270
9431, 636
7826, 1075
7262, 2365
7336, 2355
7619, 1190
7552, 1849
7746, 1089
9351, 650
7699, 1177
9304, 738
9389, 640
9262, 741
7785, 1079
7657, 1180
7415, 1955
7629, 1184
9233, 745
7756, 1083
9361, 644
7345, 2349
7218, 2450
9389, 640
9262, 741
7785, 1079
7657, 1180
7262, 2365
7336, 2355
7756, 1083
9361, 644
7629, 1184
9233, 745
7345, 2349
7218, 2450
7252, 2371
7247, 2445
7374, 2344
7209, 2456
9692, 602
8087, 1041
9224, 751
7543, 1854
7425, 1950
7379, 2270
9431, 636
7826, 1075
7619, 1190
7552, 1849
7746, 1089
9351, 650
7699, 1177
9304, 738
7415, 1955
9389, 640
9262, 741
7785, 1079
7657, 1180
7262, 2365
7336, 2355
7756, 1083
9361, 644
7629, 1184
9233, 745
7345, 2349
7218, 2450
7252, 2371
7247, 2445
7374, 2344
7209, 2456
9692, 602
8087, 1041
9224, 751
7543, 1854
7425, 1950
