costo,tiempo
5318, 805
4386, 1306
4386, 1306
5318, 805
4422, 1110
4692, 1055
5064, 814
5016, 903
4895, 968
4771, 982
4406, 1220
4692, 1055
4768, 1032
5034, 830
4895, 968
4404, 1232
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4406, 1220
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4406, 1220
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4406, 1220
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4406, 1220
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4771, 982
5318, 805
4692, 1055
4895, 968
5016, 903
4422, 1110
5034, 830
5064, 814
4768, 1032
4404, 1232
4771, 982
5318, 805
4692, 1055
4404, 1232
