costo,tiempo
7487, 369
6681, 1217
7487, 369
6681, 1217
6770, 1140
6789, 752
7100, 635
7398, 446
7100, 635
7398, 446
7022, 664
6877, 674
6692, 1169
7409, 398
6800, 704
6759, 1164
7476, 393
6866, 698
7022, 664
6770, 1140
6691, 1203
7407, 432
6798, 738
6789, 752
6877, 674
7476, 393
6866, 698
6759, 1164
6798, 738
6691, 1203
7407, 432
7409, 398
6800, 704
6692, 1169
6681, 1217
7487, 369
7100, 635
7398, 446
7022, 664
6770, 1140
6789, 752
6877, 674
7476, 393
6866, 698
6759, 1164
6798, 738
6691, 1203
7407, 432
7409, 398
6800, 704
6692, 1169
7487, 369
6681, 1217
7100, 635
7398, 446
7022, 664
6770, 1140
6789, 752
6877, 674
7476, 393
6866, 698
6759, 1164
6798, 738
6691, 1203
7407, 432
7409, 398
6800, 704
6692, 1169
6681, 1217
7487, 369
7100, 635
7398, 446
7022, 664
6770, 1140
6789, 752
6877, 674
7476, 393
6866, 698
6759, 1164
6798, 738
6691, 1203
7407, 432
7409, 398
6800, 704
6692, 1169
6681, 1217
7487, 369
7100, 635
7398, 446
7022, 664
6770, 1140
6789, 752
6877, 674
7476, 393
6866, 698
6759, 1164
6798, 738
6691, 1203
7407, 432
7409, 398
