costo,tiempo
6181, 3569
6762, 911
6181, 3569
6762, 911
6242, 1811
6486, 1298
6383, 1474
6248, 1805
6756, 914
6627, 961
6627, 961
6547, 963
6406, 1300
6383, 1474
6248, 1805
6541, 970
6242, 1811
6541, 970
6486, 1298
6389, 1467
6399, 1307
6756, 914
6389, 1467
6399, 1307
6547, 963
6406, 1300
6762, 911
6181, 3569
6627, 961
6383, 1474
6248, 1805
6242, 1811
6541, 970
6486, 1298
6756, 914
6389, 1467
6399, 1307
6547, 963
6406, 1300
6181, 3569
6762, 911
6627, 961
6383, 1474
6248, 1805
6242, 1811
6541, 970
6486, 1298
6756, 914
6389, 1467
6399, 1307
6547, 963
6406, 1300
6762, 911
6181, 3569
6627, 961
6383, 1474
6248, 1805
6242, 1811
6541, 970
6486, 1298
6756, 914
6389, 1467
6399, 1307
6547, 963
6406, 1300
6181, 3569
6762, 911
6383, 1474
6248, 1805
6242, 1811
6541, 970
6486, 1298
6756, 914
6389, 1467
6399, 1307
6547, 963
6406, 1300
6762, 911
6181, 3569
6383, 1474
6248, 1805
6242, 1811
6541, 970
6486, 1298
6389, 1467
6399, 1307
6547, 963
6406, 1300
6181, 3569
6762, 911
6383, 1474
6248, 1805
6242, 1811
6541, 970
6486, 1298
6389, 1467
6399, 1307
6547, 963
6406, 1300
6762, 911
