costo,tiempo
12088, 1401
7904, 3412
7904, 3412
12088, 1401
7926, 3254
7965, 2074
10870, 1749
9360, 1769
10918, 1551
9228, 1840
8177, 1869
7926, 3254
10918, 1551
7998, 1915
7976, 2073
8010, 1892
8114, 1880
9280, 1781
8177, 1869
9228, 1840
10870, 1749
9268, 1804
8114, 1880
9268, 1804
7998, 1915
7965, 2074
8010, 1892
9280, 1781
7976, 2073
7904, 3412
12088, 1401
10918, 1551
8177, 1869
10870, 1749
9228, 1840
8114, 1880
9268, 1804
9280, 1781
7998, 1915
7965, 2074
8010, 1892
7976, 2073
12088, 1401
7904, 3412
10918, 1551
10870, 1749
8114, 1880
9268, 1804
9280, 1781
7998, 1915
7965, 2074
8010, 1892
7976, 2073
7904, 3412
12088, 1401
10918, 1551
10870, 1749
8114, 1880
9268, 1804
9280, 1781
7998, 1915
7965, 2074
8010, 1892
7976, 2073
7904, 3412
12088, 1401
10918, 1551
9268, 1804
10870, 1749
9280, 1781
7998, 1915
7965, 2074
8010, 1892
7976, 2073
12088, 1401
10918, 1551
9268, 1804
10870, 1749
9280, 1781
7998, 1915
7965, 2074
8010, 1892
7976, 2073
12088, 1401
10918, 1551
9268, 1804
10870, 1749
9280, 1781
7998, 1915
7965, 2074
8010, 1892
7976, 2073
12088, 1401
10918, 1551
9268, 1804
10870, 1749
9280, 1781
7998, 1915
7965, 2074
8010, 1892
