costo,tiempo
4218, 3951
8348, 421
4218, 3951
8348, 421
4909, 2041
7850, 702
4385, 2211
4909, 2041
7850, 702
4693, 2103
4693, 2103
4385, 2211
8193, 471
7959, 662
7985, 605
8073, 585
8281, 451
8140, 555
8185, 501
8185, 501
8302, 431
8094, 565
7959, 662
8140, 555
7977, 635
8073, 585
8281, 451
7977, 635
8094, 565
8302, 431
7985, 605
8348, 421
4218, 3951
4909, 2041
4693, 2103
4385, 2211
8185, 501
8140, 555
8073, 585
8281, 451
7977, 635
8094, 565
8302, 431
7985, 605
8348, 421
4218, 3951
4909, 2041
4693, 2103
8185, 501
8140, 555
8073, 585
8281, 451
7977, 635
8094, 565
8302, 431
7985, 605
4218, 3951
8348, 421
4909, 2041
4693, 2103
8185, 501
8140, 555
8073, 585
8281, 451
7977, 635
8094, 565
7985, 605
4218, 3951
8348, 421
4909, 2041
4693, 2103
8185, 501
8140, 555
8073, 585
8281, 451
7977, 635
8094, 565
7985, 605
8348, 421
4218, 3951
4909, 2041
4693, 2103
8185, 501
8140, 555
8073, 585
8281, 451
7977, 635
8094, 565
7985, 605
4218, 3951
8348, 421
4909, 2041
4693, 2103
8185, 501
8140, 555
8073, 585
8281, 451
7977, 635
8094, 565
8185, 501
