costo,tiempo
11607, 2715
12459, 1232
12459, 1232
11607, 2715
12242, 1693
12265, 1658
12362, 1298
11629, 2680
12139, 2059
11830, 2347
11629, 2680
11830, 2347
12139, 2059
12132, 2193
12016, 2226
11870, 2288
12242, 1693
12265, 1658
12034, 2202
12362, 1298
12402, 1239
12016, 2226
11870, 2288
12380, 1273
12380, 1273
12402, 1239
11852, 2312
11847, 2322
12034, 2202
11852, 2312
11847, 2322
12132, 2193
12459, 1232
11607, 2715
11629, 2680
11830, 2347
12139, 2059
12242, 1693
12265, 1658
12362, 1298
12016, 2226
11870, 2288
12380, 1273
12402, 1239
12034, 2202
11852, 2312
11847, 2322
12132, 2193
12459, 1232
11607, 2715
11629, 2680
11830, 2347
12139, 2059
12242, 1693
12265, 1658
12362, 1298
12016, 2226
11870, 2288
12380, 1273
12402, 1239
12034, 2202
11852, 2312
11847, 2322
12132, 2193
12459, 1232
11607, 2715
11629, 2680
11830, 2347
12139, 2059
12242, 1693
12265, 1658
12362, 1298
12016, 2226
11870, 2288
12380, 1273
12402, 1239
12034, 2202
11852, 2312
11847, 2322
12132, 2193
11607, 2715
12459, 1232
11629, 2680
11830, 2347
12139, 2059
12242, 1693
12265, 1658
12362, 1298
12016, 2226
11870, 2288
12380, 1273
12402, 1239
12034, 2202
11852, 2312
11847, 2322
12132, 2193
12459, 1232
11607, 2715
11629, 2680
11830, 2347
