costo,tiempo
16426, 1547
12975, 3439
12975, 3439
16426, 1547
14287, 2203
14161, 2719
13264, 2873
16401, 1600
13062, 2989
13264, 2873
16401, 1600
13062, 2989
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
13264, 2873
14287, 2203
16426, 1547
16401, 1600
14287, 2203
16426, 1547
16401, 1600
14287, 2203
16426, 1547
16426, 1547
13264, 2873
16426, 1547
14287, 2203
16401, 1600
13264, 2873
13264, 2873
16401, 1600
14287, 2203
14287, 2203
16401, 1600
13264, 2873
16401, 1600
16426, 1547
13264, 2873
14287, 2203
14287, 2203
14287, 2203
16401, 1600
16401, 1600
13264, 2873
16401, 1600
13264, 2873
16426, 1547
16401, 1600
16401, 1600
16426, 1547
13264, 2873
14287, 2203
14287, 2203
15813, 2145
14287, 2203
16401, 1600
14287, 2203
16426, 1547
16401, 1600
16401, 1600
13264, 2873
16426, 1547
16401, 1600
12975, 3439
16401, 1600
13264, 2873
14287, 2203
