costo,tiempo
22379, 2047
10564, 4527
10564, 4527
22379, 2047
22218, 2218
18266, 2279
16093, 2436
18266, 2279
11969, 3677
13840, 2922
15443, 2795
13443, 3162
12573, 3437
11595, 4083
10701, 4323
11795, 3918
11595, 4083
16093, 2436
15708, 2561
13443, 3162
10701, 4323
12573, 3437
10669, 4337
15699, 2705
12416, 3532
13840, 2922
13639, 3143
15443, 2795
11768, 4028
12416, 3532
15708, 2561
13667, 3033
15503, 2725
12529, 3494
11779, 3926
13651, 3043
22218, 2218
11768, 4028
12540, 3451
13667, 3033
11795, 3918
10669, 4337
15503, 2725
13639, 3143
15699, 2705
12540, 3451
13651, 3043
11779, 3926
22379, 2047
10564, 4527
18266, 2279
11595, 4083
16093, 2436
13443, 3162
10701, 4323
12573, 3437
13840, 2922
15443, 2795
12416, 3532
15708, 2561
22218, 2218
13667, 3033
11795, 3918
10669, 4337
15503, 2725
13639, 3143
15699, 2705
12540, 3451
13651, 3043
11779, 3926
22379, 2047
10564, 4527
18266, 2279
11595, 4083
16093, 2436
13443, 3162
10701, 4323
12573, 3437
13840, 2922
15443, 2795
12416, 3532
15708, 2561
22218, 2218
13667, 3033
11795, 3918
15503, 2725
13639, 3143
15699, 2705
13651, 3043
11779, 3926
22379, 2047
10564, 4527
18266, 2279
16093, 2436
13443, 3162
10701, 4323
12573, 3437
13840, 2922
15443, 2795
12416, 3532
