costo,tiempo
16595, 1706
9552, 7960
9552, 7960
16595, 1706
16491, 1727
10631, 1829
9668, 3818
9629, 7828
9771, 3797
10310, 2561
10310, 2561
10374, 1904
9771, 3797
10631, 1829
16491, 1727
10527, 1850
10527, 1850
9561, 7905
9629, 7828
10374, 1904
9561, 7905
9668, 3818
9552, 7960
16595, 1706
10310, 2561
9771, 3797
10631, 1829
16491, 1727
10527, 1850
9629, 7828
10374, 1904
9561, 7905
9668, 3818
9552, 7960
16595, 1706
10310, 2561
9771, 3797
16491, 1727
10527, 1850
9629, 7828
10374, 1904
9561, 7905
9668, 3818
16595, 1706
10310, 2561
9771, 3797
16491, 1727
10527, 1850
9629, 7828
10374, 1904
9561, 7905
9668, 3818
16595, 1706
10310, 2561
9771, 3797
16491, 1727
10527, 1850
9629, 7828
9561, 7905
9668, 3818
16595, 1706
10310, 2561
9771, 3797
16491, 1727
10527, 1850
9629, 7828
9561, 7905
9668, 3818
16595, 1706
10310, 2561
9771, 3797
16491, 1727
10527, 1850
9629, 7828
9561, 7905
9668, 3818
16595, 1706
9561, 7905
10310, 2561
9771, 3797
10527, 1850
16491, 1727
9629, 7828
9668, 3818
16595, 1706
9561, 7905
10310, 2561
9771, 3797
10527, 1850
16491, 1727
9629, 7828
16595, 1706
9561, 7905
10310, 2561
9771, 3797
10527, 1850
16491, 1727
9629, 7828
16595, 1706
9561, 7905
