costo,tiempo
20055, 2304
9864, 11032
9864, 11032
20055, 2304
10975, 3254
16388, 3223
10217, 9820
10269, 6524
16818, 2464
19591, 2324
10878, 5051
9871, 10194
16549, 2674
10560, 5443
19591, 2324
10878, 5051
10540, 5773
10507, 6451
10509, 6182
10560, 5443
16818, 2464
10540, 5773
16549, 2674
10509, 6182
10076, 9843
9988, 10000
9871, 10194
10334, 6486
9988, 10000
16388, 3223
10000, 9928
10975, 3254
10000, 9928
10334, 6486
10076, 9843
10269, 6524
10217, 9820
10507, 6451
9864, 11032
20055, 2304
19591, 2324
10878, 5051
10560, 5443
16818, 2464
10540, 5773
16549, 2674
10509, 6182
9871, 10194
9988, 10000
16388, 3223
10975, 3254
10000, 9928
10334, 6486
10269, 6524
10217, 9820
10507, 6451
9864, 11032
20055, 2304
19591, 2324
10878, 5051
10560, 5443
16818, 2464
10540, 5773
16549, 2674
10509, 6182
9871, 10194
9988, 10000
16388, 3223
10975, 3254
10000, 9928
10334, 6486
10269, 6524
10217, 9820
10507, 6451
9864, 11032
20055, 2304
19591, 2324
10878, 5051
10560, 5443
16818, 2464
10540, 5773
16549, 2674
10509, 6182
9988, 10000
16388, 3223
10975, 3254
10000, 9928
10334, 6486
10269, 6524
10217, 9820
10507, 6451
9864, 11032
20055, 2304
19591, 2324
10878, 5051
10560, 5443
16818, 2464
10540, 5773
16549, 2674
10509, 6182
