costo,tiempo
7983, 1992
5299, 3308
5299, 3308
7983, 1992
5617, 2994
6608, 2961
6721, 2703
7617, 2399
5611, 3290
6721, 2703
7617, 2399
7640, 2265
7861, 2245
6697, 2809
7933, 2028
7636, 2379
7921, 2134
6613, 2891
6697, 2809
6613, 2891
7899, 2178
7899, 2178
7921, 2134
7933, 2028
7861, 2245
5617, 2994
6608, 2961
7640, 2265
7636, 2379
5611, 3290
7983, 1992
5299, 3308
6721, 2703
7617, 2399
6697, 2809
6613, 2891
7899, 2178
7921, 2134
7933, 2028
7861, 2245
5617, 2994
6608, 2961
7640, 2265
7636, 2379
5611, 3290
7983, 1992
5299, 3308
6721, 2703
7617, 2399
6697, 2809
6613, 2891
7899, 2178
7861, 2245
5617, 2994
6608, 2961
7640, 2265
7636, 2379
5611, 3290
7983, 1992
5299, 3308
6721, 2703
7617, 2399
6697, 2809
6613, 2891
7899, 2178
5617, 2994
6608, 2961
7640, 2265
7636, 2379
5611, 3290
5299, 3308
7983, 1992
6721, 2703
7617, 2399
6697, 2809
6613, 2891
7899, 2178
5617, 2994
6608, 2961
7640, 2265
7636, 2379
5611, 3290
5299, 3308
7983, 1992
6721, 2703
7617, 2399
7899, 2178
6697, 2809
7640, 2265
6613, 2891
5617, 2994
6608, 2961
7636, 2379
5611, 3290
7983, 1992
5299, 3308
6721, 2703
7617, 2399
7899, 2178
6697, 2809
