costo,tiempo
7538, 1234
5783, 2981
7538, 1234
5783, 2981
5921, 2926
5933, 1724
6518, 1343
6038, 1450
6518, 1343
5933, 1724
6038, 1450
5921, 2926
5783, 2981
7538, 1234
6518, 1343
5933, 1724
6038, 1450
5921, 2926
7538, 1234
5783, 2981
6518, 1343
5933, 1724
6038, 1450
5921, 2926
5783, 2981
7538, 1234
6518, 1343
5933, 1724
6038, 1450
5921, 2926
5783, 2981
7538, 1234
6518, 1343
5933, 1724
6038, 1450
5921, 2926
5783, 2981
7538, 1234
6518, 1343
5933, 1724
6038, 1450
5921, 2926
5783, 2981
7538, 1234
6518, 1343
5933, 1724
5921, 2926
5783, 2981
7538, 1234
6518, 1343
5921, 2926
5783, 2981
7538, 1234
6518, 1343
7538, 1234
5783, 2981
6518, 1343
7538, 1234
5783, 2981
6518, 1343
5783, 2981
7538, 1234
6518, 1343
5783, 2981
7538, 1234
6518, 1343
7538, 1234
6518, 1343
7538, 1234
6518, 1343
7538, 1234
6518, 1343
7538, 1234
6518, 1343
7538, 1234
6518, 1343
7538, 1234
6518, 1343
6518, 1343
7538, 1234
6518, 1343
5783, 2981
7538, 1234
7538, 1234
5783, 2981
6518, 1343
7538, 1234
5783, 2981
7538, 1234
6518, 1343
7538, 1234
6518, 1343
5783, 2981
5921, 2926
7538, 1234
5921, 2926
7538, 1234
7538, 1234
7538, 1234
6518, 1343
