costo,tiempo
9630, 1371
9334, 8657
9334, 8657
9630, 1371
9483, 2036
9434, 7645
9581, 1886
9410, 8038
9483, 2036
9596, 1387
9434, 7645
9410, 7769
9410, 8038
9581, 1886
9420, 7652
9596, 1387
9420, 7652
9334, 8657
9630, 1371
9483, 2036
9434, 7645
9410, 8038
9581, 1886
9596, 1387
9420, 7652
9630, 1371
9483, 2036
9434, 7645
9410, 8038
9581, 1886
9596, 1387
9420, 7652
9630, 1371
9410, 8038
9483, 2036
9434, 7645
9581, 1886
9596, 1387
9420, 7652
9410, 8038
9630, 1371
9483, 2036
9434, 7645
9581, 1886
9596, 1387
9420, 7652
9630, 1371
9410, 8038
9483, 2036
9434, 7645
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9483, 2036
9434, 7645
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9434, 7645
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9434, 7645
9581, 1886
9596, 1387
9630, 1371
9410, 8038
9581, 1886
9596, 1387
9630, 1371
9410, 8038
9581, 1886
9596, 1387
9630, 1371
9410, 8038
9581, 1886
9596, 1387
9630, 1371
9410, 8038
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9581, 1886
9596, 1387
9410, 8038
9630, 1371
9581, 1886
9596, 1387
