costo,tiempo
10759, 2106
12136, 1852
12136, 1852
10759, 2106
11186, 1889
11009, 1973
10828, 2083
11009, 1973
11186, 1889
10828, 2083
10760, 2088
10760, 2088
12136, 1852
10759, 2106
11009, 1973
11186, 1889
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
11186, 1889
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
11186, 1889
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10760, 2088
12136, 1852
10759, 2106
11009, 1973
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10760, 2088
12136, 1852
10759, 2106
11009, 1973
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10760, 2088
10759, 2106
12136, 1852
11009, 1973
10828, 2083
10759, 2106
12136, 1852
11009, 1973
10828, 2083
12136, 1852
10759, 2106
11009, 1973
12136, 1852
10759, 2106
11009, 1973
12136, 1852
10759, 2106
11009, 1973
10759, 2106
12136, 1852
11009, 1973
12136, 1852
10759, 2106
11009, 1973
12136, 1852
10759, 2106
11009, 1973
12136, 1852
10759, 2106
11009, 1973
10759, 2106
