costo,tiempo
19727, 2759
15300, 4717
15300, 4717
19727, 2759
19502, 2981
17185, 4058
17495, 3935
17954, 3143
15791, 4308
17729, 3365
17185, 4058
15791, 4308
15455, 4506
17495, 3935
15525, 4495
15722, 4319
19502, 2981
17954, 3143
19603, 2852
17729, 3365
19603, 2852
17829, 3235
17884, 3154
17829, 3235
15722, 4319
15525, 4495
17739, 3314
17739, 3314
15455, 4506
17884, 3154
15300, 4717
19727, 2759
17185, 4058
15791, 4308
17495, 3935
19502, 2981
17954, 3143
17729, 3365
19603, 2852
17829, 3235
15722, 4319
15525, 4495
17739, 3314
15455, 4506
17884, 3154
19727, 2759
15300, 4717
17185, 4058
15791, 4308
17495, 3935
19502, 2981
17954, 3143
17729, 3365
19603, 2852
17829, 3235
15722, 4319
15525, 4495
17739, 3314
15455, 4506
17884, 3154
15300, 4717
19727, 2759
17185, 4058
15791, 4308
17495, 3935
19502, 2981
17954, 3143
17729, 3365
19603, 2852
17829, 3235
15722, 4319
17739, 3314
15455, 4506
17884, 3154
19727, 2759
15300, 4717
17185, 4058
15791, 4308
17495, 3935
19502, 2981
17954, 3143
17729, 3365
19603, 2852
17829, 3235
17739, 3314
15455, 4506
17884, 3154
19727, 2759
15300, 4717
17185, 4058
15455, 4506
17495, 3935
19502, 2981
17954, 3143
17729, 3365
19603, 2852
17829, 3235
17739, 3314
17884, 3154
19727, 2759
