costo,tiempo
17482, 3228
14706, 19597
17482, 3228
14706, 19597
14740, 6460
16579, 4469
15299, 4945
15106, 5034
15299, 4945
16579, 4469
17126, 3676
17126, 3676
14847, 5467
16935, 4021
14970, 5285
17295, 3596
16726, 4245
17383, 3354
16935, 4021
14965, 5317
14769, 6019
14740, 6460
16784, 4131
14828, 5959
16726, 4245
16867, 4073
16867, 4073
17383, 3354
16784, 4131
17331, 3548
17295, 3596
14811, 5986
14847, 5467
17329, 3564
17331, 3548
14769, 6019
14965, 5317
14828, 5959
14811, 5986
17329, 3564
17482, 3228
14706, 19597
16579, 4469
17126, 3676
15299, 4945
16935, 4021
14740, 6460
16726, 4245
16867, 4073
17383, 3354
16784, 4131
17295, 3596
14847, 5467
17331, 3548
14769, 6019
14965, 5317
14828, 5959
14811, 5986
17329, 3564
17482, 3228
14706, 19597
16579, 4469
17126, 3676
15299, 4945
14965, 5317
16935, 4021
14740, 6460
16726, 4245
16867, 4073
17383, 3354
16784, 4131
17295, 3596
14847, 5467
17331, 3548
14769, 6019
14828, 5959
14811, 5986
17329, 3564
14706, 19597
17482, 3228
16579, 4469
17126, 3676
15299, 4945
14965, 5317
16935, 4021
14740, 6460
16726, 4245
16867, 4073
17383, 3354
16784, 4131
14769, 6019
14828, 5959
14811, 5986
17482, 3228
14706, 19597
17126, 3676
16935, 4021
14740, 6460
16726, 4245
17126, 3676
