costo,tiempo
8181, 4437
12663, 907
8181, 4437
12663, 907
8315, 2601
8231, 4242
11154, 1326
9730, 1585
11272, 1120
12564, 944
9582, 1816
8544, 1977
8364, 2406
9730, 1585
8445, 2014
9631, 1622
8315, 2601
11154, 1326
11272, 1120
12564, 944
8544, 1977
8396, 2208
8396, 2208
8231, 4242
11173, 1157
9582, 1816
8198, 4380
11156, 1283
8198, 4380
9631, 1622
8445, 2014
11156, 1283
11173, 1157
8181, 4437
12663, 907
9730, 1585
8315, 2601
11154, 1326
11272, 1120
12564, 944
8544, 1977
8396, 2208
8231, 4242
9582, 1816
8198, 4380
9631, 1622
8445, 2014
11156, 1283
11173, 1157
8181, 4437
12663, 907
9730, 1585
8315, 2601
11154, 1326
11272, 1120
12564, 944
8544, 1977
8396, 2208
9582, 1816
8198, 4380
9631, 1622
8445, 2014
11156, 1283
11173, 1157
8181, 4437
12663, 907
9730, 1585
8315, 2601
11154, 1326
11272, 1120
12564, 944
8544, 1977
8396, 2208
9582, 1816
8198, 4380
9631, 1622
8445, 2014
11156, 1283
11173, 1157
12663, 907
8181, 4437
9730, 1585
8315, 2601
11154, 1326
11272, 1120
12564, 944
8544, 1977
8396, 2208
9582, 1816
8198, 4380
9631, 1622
8445, 2014
11156, 1283
11173, 1157
12663, 907
8181, 4437
9730, 1585
8315, 2601
11154, 1326
11272, 1120
