costo,tiempo
4279, 1115
3737, 1835
4279, 1115
3737, 1835
4057, 1160
3833, 1273
3770, 1569
3823, 1533
3886, 1237
4055, 1229
3886, 1237
3770, 1569
4055, 1220
3800, 1539
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
3737, 1835
4279, 1115
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
4279, 1115
3737, 1835
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
4279, 1115
3737, 1835
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
4279, 1115
3737, 1835
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
4279, 1115
3737, 1835
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
3737, 1835
4279, 1115
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
3737, 1835
4279, 1115
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
3737, 1835
4279, 1115
3886, 1237
3770, 1569
3833, 1273
4057, 1160
3800, 1539
3823, 1533
4055, 1220
4055, 1229
