costo,tiempo
4979, 446
3398, 1917
4979, 446
3398, 1917
4485, 951
3963, 961
4492, 710
3461, 1166
3448, 1527
3448, 1527
4711, 633
4727, 539
4947, 462
3514, 1153
3963, 961
3766, 1012
3711, 1031
3514, 1153
3711, 1031
4947, 462
4727, 539
4711, 633
4492, 710
3765, 1018
3712, 1025
3766, 1012
3461, 1166
4485, 951
3712, 1025
3765, 1018
3398, 1917
4979, 446
3448, 1527
3963, 961
3514, 1153
3711, 1031
4947, 462
4727, 539
4711, 633
4492, 710
3766, 1012
3461, 1166
4485, 951
3712, 1025
3765, 1018
3398, 1917
4979, 446
3448, 1527
3963, 961
3514, 1153
3711, 1031
4947, 462
4727, 539
4711, 633
4492, 710
3766, 1012
3461, 1166
4485, 951
3712, 1025
3765, 1018
3398, 1917
4979, 446
3448, 1527
3963, 961
3514, 1153
3711, 1031
4947, 462
4727, 539
4711, 633
4492, 710
3766, 1012
3461, 1166
4485, 951
3712, 1025
3765, 1018
3398, 1917
4979, 446
3448, 1527
3963, 961
3514, 1153
3711, 1031
4947, 462
4727, 539
4711, 633
4492, 710
3766, 1012
3461, 1166
4485, 951
3712, 1025
3765, 1018
3398, 1917
4979, 446
3448, 1527
3963, 961
3514, 1153
3711, 1031
4947, 462
4727, 539
4711, 633
4492, 710
