costo,tiempo
7017, 3263
9761, 583
7017, 3263
9761, 583
9600, 711
7311, 1054
7150, 1182
7121, 3070
7311, 1054
9600, 711
9665, 689
7214, 1160
7061, 3143
7039, 3244
9687, 610
7237, 1081
7252, 1060
9702, 589
7171, 1163
9622, 692
7077, 3121
7106, 3092
7121, 3070
7077, 3121
7106, 3092
7061, 3143
7237, 1081
9687, 610
7150, 1182
7039, 3244
7168, 1171
7035, 3252
9618, 700
7214, 1160
9665, 689
9702, 589
7252, 1060
9618, 700
7035, 3252
7168, 1171
9622, 692
7171, 1163
9761, 583
7017, 3263
7311, 1054
9600, 711
7121, 3070
7077, 3121
7106, 3092
7061, 3143
7237, 1081
9687, 610
7150, 1182
7039, 3244
7214, 1160
9665, 689
9702, 589
7252, 1060
9618, 700
7035, 3252
7168, 1171
9622, 692
7171, 1163
9761, 583
7017, 3263
7311, 1054
9600, 711
7121, 3070
7077, 3121
7106, 3092
7061, 3143
7237, 1081
9687, 610
7150, 1182
7039, 3244
7214, 1160
9665, 689
9702, 589
7252, 1060
9618, 700
7168, 1171
7035, 3252
9622, 692
7171, 1163
7017, 3263
9761, 583
7311, 1054
9600, 711
7121, 3070
7077, 3121
7106, 3092
7061, 3143
7237, 1081
9687, 610
7150, 1182
7039, 3244
7214, 1160
9665, 689
9702, 589
7252, 1060
