costo,tiempo
5256, 1074
6574, 815
6574, 815
5256, 1074
5467, 890
5423, 1024
5467, 890
5420, 1073
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
6574, 815
5256, 1074
5467, 890
5423, 1024
5420, 1073
5256, 1074
6574, 815
5467, 890
5423, 1024
5420, 1073
