costo,tiempo
4998, 1950
6551, 1037
4998, 1950
6551, 1037
5008, 1298
6410, 1056
5509, 1087
5041, 1207
5248, 1107
5182, 1188
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5388, 1088
5248, 1107
5182, 1188
5041, 1207
4998, 1950
6551, 1037
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
4998, 1950
6551, 1037
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
4998, 1950
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
4998, 1950
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
4998, 1950
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
4998, 1950
6410, 1056
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
6410, 1056
4998, 1950
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
6410, 1056
4998, 1950
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
6410, 1056
4998, 1950
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
6410, 1056
4998, 1950
5509, 1087
5008, 1298
5388, 1088
5248, 1107
5182, 1188
5041, 1207
