costo,tiempo
5850, 769
5607, 929
5607, 929
5850, 769
5648, 910
5709, 831
5709, 831
5648, 910
5751, 812
5808, 788
5751, 812
5808, 788
5607, 929
5850, 769
5648, 910
5751, 812
5808, 788
5607, 929
5850, 769
5648, 910
5751, 812
5808, 788
5607, 929
5850, 769
5648, 910
5751, 812
5808, 788
5850, 769
5648, 910
5808, 788
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5751, 812
5850, 769
5648, 910
5850, 769
5751, 812
5648, 910
5648, 910
5850, 769
5751, 812
5648, 910
5648, 910
5751, 812
5751, 812
5850, 769
5648, 910
5751, 812
