costo,tiempo
10585, 858
8046, 6358
8046, 6358
10585, 858
8936, 1596
10342, 1029
8169, 4015
8773, 2426
8936, 1596
8361, 3558
8442, 2734
8350, 3876
8782, 1809
10342, 1029
8597, 2521
8361, 3558
8597, 2521
8170, 3988
8445, 2662
10391, 955
10551, 871
8804, 1749
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
10356, 990
8170, 3988
8773, 2426
8782, 1809
10356, 990
8046, 6358
10585, 858
8936, 1596
10342, 1029
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10356, 990
8046, 6358
10585, 858
8936, 1596
10342, 1029
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10356, 990
10585, 858
8046, 6358
8936, 1596
10342, 1029
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
8046, 6358
10585, 858
8936, 1596
10342, 1029
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
8046, 6358
10585, 858
8936, 1596
10342, 1029
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
10342, 1029
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10391, 955
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
8361, 3558
8597, 2521
8169, 4015
8442, 2734
8804, 1749
10551, 871
8445, 2662
8350, 3876
8170, 3988
8773, 2426
8782, 1809
10585, 858
8936, 1596
8361, 3558
