costo,tiempo
7051, 3841
9292, 1170
7051, 3841
9292, 1170
7382, 1986
7188, 3220
7188, 3220
7382, 1986
7731, 1453
7651, 1606
7651, 1606
8961, 1212
8062, 1411
8063, 1408
8741, 1228
8332, 1353
8535, 1329
8961, 1212
8332, 1353
8535, 1329
8741, 1228
7731, 1453
8062, 1411
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8961, 1212
8332, 1353
8535, 1329
8741, 1228
7731, 1453
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8332, 1353
8535, 1329
8741, 1228
7731, 1453
7051, 3841
9292, 1170
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8332, 1353
8535, 1329
8741, 1228
7731, 1453
7051, 3841
9292, 1170
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8332, 1353
8535, 1329
8741, 1228
7731, 1453
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8535, 1329
8741, 1228
7731, 1453
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8741, 1228
8535, 1329
7731, 1453
7051, 3841
9292, 1170
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8741, 1228
8535, 1329
7731, 1453
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8741, 1228
8535, 1329
7731, 1453
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8741, 1228
8535, 1329
7731, 1453
9292, 1170
7051, 3841
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8741, 1228
8535, 1329
7731, 1453
7051, 3841
9292, 1170
7188, 3220
7382, 1986
7651, 1606
8062, 1411
8741, 1228
8535, 1329
7731, 1453
9292, 1170
7051, 3841
7382, 1986
8062, 1411
8741, 1228
8535, 1329
7731, 1453
7051, 3841
9292, 1170
7382, 1986
8062, 1411
8535, 1329
8741, 1228
7731, 1453
9292, 1170
7051, 3841
7382, 1986
8062, 1411
8535, 1329
8741, 1228
7731, 1453
7051, 3841
7382, 1986
8062, 1411
8535, 1329
8741, 1228
7731, 1453
7051, 3841
7382, 1986
8535, 1329
8741, 1228
8062, 1411
7051, 3841
7382, 1986
8535, 1329
8741, 1228
8062, 1411
7051, 3841
7382, 1986
8535, 1329
8741, 1228
8062, 1411
7051, 3841
7382, 1986
8535, 1329
8741, 1228
8062, 1411
8741, 1228
7051, 3841
7382, 1986
8535, 1329
8062, 1411
7051, 3841
8741, 1228
7382, 1986
8535, 1329
8062, 1411
7051, 3841
8741, 1228
7382, 1986
8535, 1329
8062, 1411
8741, 1228
7051, 3841
7382, 1986
8535, 1329
8062, 1411
8741, 1228
7051, 3841
7382, 1986
8535, 1329
8062, 1411
7051, 3841
