costo,tiempo
7446, 256
3647, 1227
7446, 256
3647, 1227
5405, 869
7010, 430
5806, 571
4646, 880
6333, 432
7200, 300
5788, 702
5595, 740
4184, 1141
4039, 1206
4202, 1010
6005, 486
7200, 300
5595, 740
4298, 971
4184, 1141
4400, 925
4298, 971
6005, 486
5405, 869
4039, 1206
6251, 441
6087, 476
4483, 915
4646, 880
4483, 915
6251, 441
6087, 476
7010, 430
4202, 1010
5788, 702
4400, 925
3647, 1227
7446, 256
7200, 300
5595, 740
4184, 1141
6005, 486
5405, 869
4039, 1206
4646, 880
4483, 915
6251, 441
6087, 476
7010, 430
4202, 1010
5788, 702
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
6005, 486
5405, 869
4039, 1206
4646, 880
4483, 915
6251, 441
6087, 476
7010, 430
4202, 1010
5788, 702
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
6005, 486
7010, 430
5405, 869
4039, 1206
6251, 441
4646, 880
4483, 915
6087, 476
5788, 702
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
6005, 486
7010, 430
5405, 869
4039, 1206
6251, 441
4646, 880
4483, 915
6087, 476
5788, 702
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
6005, 486
7010, 430
5405, 869
4039, 1206
6251, 441
4646, 880
4483, 915
6087, 476
5788, 702
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
7010, 430
5405, 869
4039, 1206
6251, 441
4646, 880
4483, 915
6087, 476
5788, 702
6005, 486
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
7010, 430
5405, 869
4039, 1206
6251, 441
4646, 880
4483, 915
6087, 476
5788, 702
6005, 486
4400, 925
7446, 256
7200, 300
5595, 740
4184, 1141
4400, 925
7010, 430
5405, 869
4039, 1206
6005, 486
6251, 441
4646, 880
6087, 476
7446, 256
7200, 300
5595, 740
4184, 1141
4400, 925
7010, 430
5405, 869
4039, 1206
6005, 486
6251, 441
4646, 880
6087, 476
7446, 256
7200, 300
5595, 740
4184, 1141
4400, 925
7010, 430
5405, 869
4039, 1206
6005, 486
6251, 441
4646, 880
6087, 476
7446, 256
7200, 300
5595, 740
4184, 1141
4400, 925
7010, 430
5405, 869
4039, 1206
6005, 486
6251, 441
4646, 880
7446, 256
4400, 925
7200, 300
5595, 740
4646, 880
4184, 1141
7010, 430
5405, 869
4039, 1206
6005, 486
6251, 441
7446, 256
4400, 925
7200, 300
5595, 740
4184, 1141
