costo,tiempo
8668, 1987
8891, 1412
8891, 1412
8858, 1546
8858, 1546
8887, 1531
8888, 1416
8884, 1535
8884, 1535
8888, 1416
8887, 1531
8891, 1412
8858, 1546
8884, 1535
8888, 1416
8887, 1531
8891, 1412
8858, 1546
8884, 1535
8888, 1416
8887, 1531
8888, 1416
8858, 1546
8884, 1535
8887, 1531
8888, 1416
8858, 1546
8884, 1535
8887, 1531
8888, 1416
8858, 1546
8884, 1535
8887, 1531
8888, 1416
8884, 1535
8887, 1531
8888, 1416
8884, 1535
8887, 1531
8888, 1416
8884, 1535
8887, 1531
8888, 1416
8884, 1535
8887, 1531
8888, 1416
8884, 1535
8887, 1531
8884, 1535
8887, 1531
8884, 1535
8887, 1531
8884, 1535
8887, 1531
8887, 1531
8884, 1535
8887, 1531
8884, 1535
8887, 1531
8884, 1535
8884, 1535
8884, 1535
8884, 1535
8884, 1535
8884, 1535
8884, 1535
8884, 1535
8887, 1531
8884, 1535
8884, 1535
8884, 1535
8887, 1531
8884, 1535
8884, 1535
8887, 1531
8887, 1531
8884, 1535
8884, 1535
8884, 1535
8887, 1531
8887, 1531
8884, 1535
8888, 1416
8888, 1416
8887, 1531
8884, 1535
8884, 1535
8888, 1416
8884, 1535
8884, 1535
8884, 1535
8888, 1416
8888, 1416
8884, 1535
8884, 1535
8888, 1416
8884, 1535
8884, 1535
8884, 1535
8888, 1416
