costo,tiempo
8695, 3101
9193, 2707
8695, 3101
9193, 2707
8989, 2740
8717, 3015
9130, 2739
8855, 3003
8715, 3086
8987, 2811
8948, 2885
8970, 2836
9147, 2714
8930, 2888
8904, 2928
8875, 2989
8887, 2953
8904, 2928
8970, 2836
8887, 2953
8855, 3003
8987, 2811
8875, 2989
8930, 2888
8948, 2885
9147, 2714
8715, 3086
9130, 2739
8717, 3015
8989, 2740
9193, 2707
8695, 3101
8904, 2928
8970, 2836
8887, 2953
8855, 3003
8987, 2811
8875, 2989
8930, 2888
8948, 2885
9147, 2714
8715, 3086
9130, 2739
8717, 3015
8989, 2740
9193, 2707
8695, 3101
8904, 2928
8970, 2836
8887, 2953
8855, 3003
8987, 2811
8875, 2989
8930, 2888
8948, 2885
9147, 2714
8715, 3086
9130, 2739
8717, 3015
8989, 2740
8695, 3101
9193, 2707
8904, 2928
8970, 2836
8887, 2953
8855, 3003
8987, 2811
8875, 2989
8930, 2888
8948, 2885
9147, 2714
8715, 3086
9130, 2739
8717, 3015
8989, 2740
8695, 3101
9193, 2707
8904, 2928
8970, 2836
8887, 2953
8855, 3003
8987, 2811
8875, 2989
8930, 2888
8948, 2885
9147, 2714
8715, 3086
9130, 2739
8717, 3015
8989, 2740
9193, 2707
8695, 3101
8904, 2928
8970, 2836
8887, 2953
8855, 3003
8987, 2811
8875, 2989
8930, 2888
8948, 2885
