costo,tiempo
6974, 1451
6760, 1955
6974, 1451
6760, 1955
6866, 1541
6833, 1882
6953, 1451
6937, 1509
6812, 1883
6866, 1541
6901, 1523
6811, 1933
6833, 1882
6776, 1944
6917, 1513
6901, 1523
6796, 1941
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6760, 1955
6974, 1451
6866, 1541
6833, 1882
6901, 1523
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6760, 1955
6974, 1451
6866, 1541
6833, 1882
6901, 1523
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6974, 1451
6760, 1955
6866, 1541
6833, 1882
6901, 1523
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6974, 1451
6760, 1955
6866, 1541
6833, 1882
6901, 1523
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6974, 1451
6760, 1955
6866, 1541
6833, 1882
6901, 1523
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6760, 1955
6974, 1451
6866, 1541
6833, 1882
6901, 1523
6917, 1513
6776, 1944
6937, 1509
6953, 1451
6796, 1941
6811, 1933
6812, 1883
6974, 1451
6760, 1955
6866, 1541
6833, 1882
