costo,tiempo
9171, 4264
9310, 1578
9310, 1578
9171, 4264
9283, 1820
9198, 4171
9198, 4171
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9310, 1578
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9310, 1578
9171, 4264
9171, 4264
9310, 1578
9171, 4264
9171, 4264
9171, 4264
9310, 1578
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9310, 1578
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9310, 1578
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
9171, 4264
