costo,tiempo
5992, 1111
5632, 1287
5632, 1287
5992, 1111
5685, 1199
5685, 1199
5652, 1268
5652, 1268
5992, 1111
5632, 1287
5685, 1199
5652, 1268
5992, 1111
5632, 1287
5685, 1199
5652, 1268
5632, 1287
5992, 1111
5685, 1199
5652, 1268
5992, 1111
5632, 1287
5685, 1199
5652, 1268
5632, 1287
5992, 1111
5685, 1199
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5992, 1111
5632, 1287
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5992, 1111
5632, 1287
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5632, 1287
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5652, 1268
5652, 1268
5652, 1268
5992, 1111
5652, 1268
5992, 1111
5632, 1287
5632, 1287
5992, 1111
5992, 1111
5632, 1287
5652, 1268
5652, 1268
5992, 1111
5632, 1287
5992, 1111
