costo,tiempo
11121, 3012
12678, 2316
11121, 3012
12451, 2714
11393, 2718
11263, 2968
11275, 2767
12637, 2434
12466, 2487
12463, 2598
11327, 2739
12637, 2434
12456, 2662
12463, 2598
12456, 2662
12466, 2487
11263, 2968
11393, 2718
11275, 2767
12451, 2714
11121, 3012
12637, 2434
12463, 2598
12456, 2662
12466, 2487
11263, 2968
11275, 2767
11393, 2718
12451, 2714
12637, 2434
11121, 3012
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
11121, 3012
12637, 2434
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
11121, 3012
12637, 2434
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
11121, 3012
12637, 2434
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
11121, 3012
12637, 2434
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
12637, 2434
11121, 3012
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
11121, 3012
12637, 2434
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
12451, 2714
12637, 2434
11121, 3012
12463, 2598
12466, 2487
12456, 2662
11275, 2767
11393, 2718
11263, 2968
