costo,tiempo
13056, 1579
10558, 3996
13056, 1579
11423, 3441
12415, 3409
10706, 3674
11124, 3667
12438, 3367
12665, 2713
12819, 2408
12894, 1894
11391, 3662
12819, 2408
12680, 2682
12665, 2713
12438, 3367
13024, 1799
11400, 3483
13034, 1620
12680, 2682
10706, 3674
13002, 1841
12917, 1853
12894, 1894
13024, 1799
11423, 3441
12415, 3409
12423, 3398
13042, 1609
12902, 1883
11408, 3472
13002, 1841
12917, 1853
11408, 3472
13042, 1609
12902, 1883
12423, 3398
11400, 3483
13034, 1620
11391, 3662
13056, 1579
12819, 2408
12665, 2713
12438, 3367
12680, 2682
10706, 3674
12894, 1894
13024, 1799
11423, 3441
12415, 3409
13002, 1841
12917, 1853
11408, 3472
12902, 1883
13042, 1609
12423, 3398
11391, 3662
11400, 3483
13034, 1620
13056, 1579
12819, 2408
12665, 2713
12438, 3367
12680, 2682
10706, 3674
12894, 1894
13024, 1799
11423, 3441
12415, 3409
13002, 1841
12917, 1853
11408, 3472
12902, 1883
13042, 1609
12423, 3398
11391, 3662
11400, 3483
13034, 1620
13056, 1579
12819, 2408
12665, 2713
12438, 3367
12894, 1894
10706, 3674
13024, 1799
11423, 3441
12415, 3409
13002, 1841
12917, 1853
11408, 3472
12902, 1883
13042, 1609
12423, 3398
11391, 3662
11400, 3483
13034, 1620
13056, 1579
12819, 2408
12438, 3367
12894, 1894
