costo,tiempo
9489, 4177
15457, 2592
15457, 2592
9489, 4177
11516, 3061
9725, 4132
13928, 2682
9872, 3525
11476, 3086
9911, 3500
9911, 3500
11476, 3086
13928, 2682
11516, 3061
15352, 2600
14032, 2674
14032, 2674
15352, 2600
9528, 4153
9872, 3525
9725, 4132
9528, 4153
15457, 2592
9489, 4177
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
9489, 4177
15457, 2592
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
9489, 4177
15457, 2592
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
15457, 2592
9489, 4177
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
15457, 2592
9489, 4177
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
15457, 2592
9489, 4177
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
15457, 2592
9489, 4177
9911, 3500
11476, 3086
13928, 2682
11516, 3061
14032, 2674
15352, 2600
9872, 3525
9725, 4132
9528, 4153
9489, 4177
