costo,tiempo
15322, 2624
13858, 5305
13858, 5305
15322, 2624
13942, 5274
14272, 3976
15006, 3891
15182, 2674
14921, 3926
13944, 4088
15006, 3891
15182, 2674
14170, 4039
14028, 4056
14272, 3976
14171, 4039
14028, 4057
13944, 4088
15266, 2639
15230, 2642
14922, 3926
15182, 2674
14970, 3894
14970, 3893
15005, 3892
15230, 2641
15266, 2640
14171, 4039
14921, 3926
13942, 5274
15230, 2642
15182, 2674
14922, 3926
14970, 3894
13944, 4088
14028, 4057
14028, 4056
14170, 4039
15266, 2639
13944, 4088
15230, 2641
15005, 3892
15266, 2640
15322, 2624
13858, 5305
15006, 3891
15182, 2674
14272, 3976
14171, 4039
14921, 3926
13942, 5274
15230, 2642
14970, 3894
14922, 3926
13944, 4088
14028, 4057
14028, 4056
14170, 4039
15266, 2639
13944, 4088
15230, 2641
15005, 3892
15266, 2640
13858, 5305
15322, 2624
15006, 3891
15182, 2674
14272, 3976
14171, 4039
14921, 3926
13942, 5274
15230, 2642
14970, 3894
14922, 3926
13944, 4088
14028, 4057
14028, 4056
14170, 4039
15266, 2639
13944, 4088
15230, 2641
15266, 2640
15005, 3892
15322, 2624
13858, 5305
15006, 3891
15182, 2674
14171, 4039
14921, 3926
14970, 3894
15230, 2642
14922, 3926
13944, 4088
14028, 4057
14028, 4056
14170, 4039
15266, 2639
13944, 4088
15230, 2641
15266, 2640
