costo,tiempo
14001, 1831
12528, 5507
14001, 1831
12528, 5507
12563, 5507
12697, 2628
13560, 2033
12965, 2400
13959, 1911
13603, 1978
12965, 2400
13560, 2033
12928, 2428
12774, 2594
12697, 2628
12563, 5507
12928, 2428
12774, 2594
12733, 2600
12731, 2628
13964, 1882
13996, 1861
13597, 1983
12768, 2599
13603, 1978
13959, 1911
13597, 1983
13996, 1861
13964, 1882
12768, 2599
12733, 2600
12731, 2628
14001, 1831
12528, 5507
12965, 2400
13560, 2033
12697, 2628
12563, 5507
12928, 2428
12774, 2594
13603, 1978
13959, 1911
13597, 1983
13996, 1861
13964, 1882
12768, 2599
12733, 2600
12731, 2628
12528, 5507
14001, 1831
12965, 2400
13560, 2033
12697, 2628
12563, 5507
12928, 2428
12774, 2594
13603, 1978
13959, 1911
13597, 1983
13996, 1861
13964, 1882
12768, 2599
12733, 2600
12731, 2628
12528, 5507
14001, 1831
12965, 2400
13560, 2033
12697, 2628
12563, 5507
12928, 2428
12774, 2594
13603, 1978
13959, 1911
13597, 1983
13996, 1861
13964, 1882
12768, 2599
12733, 2600
12731, 2628
14001, 1831
12528, 5507
12965, 2400
13560, 2033
12697, 2628
12563, 5507
12928, 2428
12774, 2594
13959, 1911
13597, 1983
13996, 1861
13964, 1882
12768, 2599
12733, 2600
12731, 2628
14001, 1831
12528, 5507
12965, 2400
13560, 2033
12697, 2628
