costo,tiempo
5193, 2412
5943, 555
5193, 2412
5943, 555
5292, 2118
5517, 983
5281, 2341
5506, 1207
5204, 2411
5517, 983
5204, 2411
5506, 1207
5281, 2341
5292, 2118
5943, 555
5193, 2412
5517, 983
5204, 2411
5506, 1207
5281, 2341
5943, 555
5193, 2412
5281, 2341
5517, 983
5204, 2411
5506, 1207
5943, 555
5193, 2412
5281, 2341
5517, 983
5204, 2411
5506, 1207
5943, 555
5193, 2412
5281, 2341
5204, 2411
5506, 1207
5517, 983
5943, 555
5193, 2412
5281, 2341
5204, 2411
5506, 1207
5517, 983
5193, 2412
5943, 555
5281, 2341
5204, 2411
5506, 1207
5517, 983
5943, 555
5193, 2412
5281, 2341
5204, 2411
5506, 1207
5517, 983
5943, 555
5193, 2412
5281, 2341
5204, 2411
5506, 1207
5193, 2412
5943, 555
5281, 2341
5204, 2411
5506, 1207
5943, 555
5193, 2412
5281, 2341
5204, 2411
5506, 1207
5193, 2412
5943, 555
5506, 1207
5281, 2341
5204, 2411
5943, 555
5193, 2412
5506, 1207
5281, 2341
5204, 2411
5193, 2412
5943, 555
5506, 1207
5281, 2341
5204, 2411
5193, 2412
5943, 555
5506, 1207
5281, 2341
5204, 2411
5193, 2412
5943, 555
5506, 1207
5281, 2341
5204, 2411
5193, 2412
5943, 555
5506, 1207
5281, 2341
5204, 2411
5204, 2411
5193, 2412
5193, 2412
5193, 2412
5193, 2412
5292, 2118
5193, 2412
5517, 983
5517, 983
5193, 2412
5506, 1207
5204, 2411
5193, 2412
5393, 1253
5193, 2412
5204, 2411
5193, 2412
5943, 555
5943, 555
5193, 2412
5193, 2412
5204, 2411
5204, 2411
5517, 983
5292, 2118
5193, 2412
5619, 630
5193, 2412
5204, 2411
5193, 2412
5204, 2411
5204, 2411
5517, 983
5281, 2341
5204, 2411
5506, 1207
5204, 2411
5506, 1207
5204, 2411
5281, 2341
5943, 555
5292, 2118
5204, 2411
5943, 555
5193, 2412
5506, 1207
5943, 555
5193, 2412
5193, 2412
5517, 983
5506, 1207
