costo,tiempo
9212, 6877
12510, 1224
9212, 6877
12510, 1224
9213, 2251
11347, 1464
10116, 1736
12380, 1288
11727, 1335
9678, 2128
11347, 1464
10116, 1736
9737, 1865
9411, 2249
9480, 2129
11596, 1399
9986, 1800
11614, 1343
10004, 1744
12397, 1232
9849, 1855
11460, 1454
11460, 1454
9849, 1855
11727, 1335
9463, 2186
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
12510, 1224
9212, 6877
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
12510, 1224
9212, 6877
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9463, 2186
9411, 2249
9986, 1800
11596, 1399
12380, 1288
12397, 1232
10004, 1744
11614, 1343
9480, 2129
9213, 2251
9212, 6877
12510, 1224
11347, 1464
10116, 1736
11460, 1454
9849, 1855
11727, 1335
9737, 1865
9678, 2128
9411, 2249
