costo,tiempo
18917, 3199
18917, 3199
18522, 5956
17295, 6075
18704, 4742
18734, 4004
18734, 4004
18902, 3263
18717, 4666
18522, 5956
18902, 3263
18717, 4666
18907, 3216
18907, 3216
18917, 3199
18734, 4004
18522, 5956
18902, 3263
18717, 4666
18907, 3216
18917, 3199
18717, 4666
18734, 4004
18522, 5956
18902, 3263
18907, 3216
18917, 3199
18717, 4666
18734, 4004
18522, 5956
18902, 3263
18907, 3216
18717, 4666
18734, 4004
18522, 5956
18902, 3263
18907, 3216
18717, 4666
18734, 4004
18522, 5956
18902, 3263
18907, 3216
18717, 4666
18734, 4004
18522, 5956
18902, 3263
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18522, 5956
18717, 4666
18734, 4004
18902, 3263
18734, 4004
17295, 6075
18907, 3216
18522, 5956
17039, 6114
18907, 3216
18902, 3263
18917, 3199
18522, 5956
18522, 5956
17295, 6075
18734, 4004
18704, 4742
18522, 5956
18907, 3216
18717, 4666
18907, 3216
18734, 4004
18902, 3263
18522, 5956
18907, 3216
17295, 6075
18902, 3263
