costo,tiempo
6424, 7316
9449, 791
6424, 7316
9449, 791
6750, 5435
8254, 1475
7188, 1490
6798, 3253
8430, 996
9432, 969
6503, 7235
6750, 5435
6887, 2358
6798, 3253
6991, 2167
6503, 7235
6887, 2358
7044, 1886
8414, 1117
8325, 1187
7084, 1681
7165, 1575
8309, 1308
7044, 1886
8309, 1308
7060, 1766
7084, 1681
7165, 1575
8254, 1475
7060, 1766
9447, 863
8325, 1187
8414, 1117
9447, 863
7188, 1490
8430, 996
9432, 969
9449, 791
6424, 7316
6750, 5435
6798, 3253
6887, 2358
6503, 7235
7044, 1886
8309, 1308
7084, 1681
7165, 1575
8254, 1475
7060, 1766
8325, 1187
8414, 1117
7188, 1490
8430, 996
9432, 969
9449, 791
6424, 7316
6750, 5435
6503, 7235
7044, 1886
7165, 1575
8309, 1308
8254, 1475
7084, 1681
7060, 1766
8325, 1187
8414, 1117
8430, 996
9432, 969
9449, 791
6424, 7316
6503, 7235
6750, 5435
7165, 1575
8309, 1308
8254, 1475
7044, 1886
7060, 1766
8325, 1187
8414, 1117
9432, 969
8430, 996
6424, 7316
6503, 7235
6750, 5435
8309, 1308
8254, 1475
7044, 1886
8325, 1187
8414, 1117
7060, 1766
9432, 969
7165, 1575
8430, 996
6424, 7316
6503, 7235
8309, 1308
8254, 1475
7044, 1886
8325, 1187
8414, 1117
7060, 1766
9432, 969
7165, 1575
8430, 996
6424, 7316
6503, 7235
8309, 1308
8254, 1475
7044, 1886
8325, 1187
8414, 1117
7060, 1766
9432, 969
7165, 1575
8430, 996
6424, 7316
9432, 969
6503, 7235
7044, 1886
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
7044, 1886
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
7044, 1886
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
8325, 1187
8414, 1117
7060, 1766
7165, 1575
8430, 996
6424, 7316
9432, 969
8325, 1187
8414, 1117
7165, 1575
8430, 996
6424, 7316
9432, 969
8414, 1117
7165, 1575
8430, 996
6424, 7316
9432, 969
8414, 1117
7165, 1575
8430, 996
6424, 7316
9432, 969
8414, 1117
7165, 1575
8430, 996
9432, 969
8430, 996
8430, 996
7044, 1886
7060, 1766
7044, 1886
7060, 1766
8430, 996
7084, 1681
7060, 1766
8414, 1117
