costo,tiempo
7451, 669
6799, 1816
7451, 669
6799, 1816
6929, 912
6883, 1753
6980, 829
7251, 726
7063, 767
7179, 751
6929, 912
7063, 767
6883, 1753
7236, 748
7179, 751
6854, 1814
7251, 726
6860, 1802
6860, 1802
7236, 748
6854, 1814
7451, 669
6799, 1816
6929, 912
7063, 767
6883, 1753
7179, 751
7251, 726
6860, 1802
7236, 748
6854, 1814
6799, 1816
7451, 669
6929, 912
7063, 767
6883, 1753
7179, 751
7251, 726
6860, 1802
7236, 748
6854, 1814
6799, 1816
7451, 669
6929, 912
7063, 767
7179, 751
7251, 726
6860, 1802
7236, 748
6854, 1814
6799, 1816
7451, 669
7179, 751
7063, 767
6929, 912
7251, 726
6860, 1802
7236, 748
6854, 1814
7451, 669
6860, 1802
6929, 912
7179, 751
7063, 767
7251, 726
7236, 748
6854, 1814
7451, 669
6929, 912
7179, 751
7251, 726
6854, 1814
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
6929, 912
7251, 726
7236, 748
7451, 669
6854, 1814
7251, 726
7236, 748
7451, 669
6854, 1814
7251, 726
7236, 748
7451, 669
6854, 1814
7251, 726
7236, 748
7451, 669
6929, 912
6929, 912
7251, 726
7236, 748
7251, 726
6854, 1814
7236, 748
6854, 1814
6929, 912
7236, 748
6854, 1814
6929, 912
6929, 912
6854, 1814
6929, 912
6929, 912
7251, 726
6854, 1814
6929, 912
6854, 1814
7451, 669
7251, 726
7236, 748
7251, 726
7251, 726
6854, 1814
6854, 1814
7251, 726
7236, 748
6929, 912
7251, 726
6929, 912
7251, 726
6854, 1814
6929, 912
7251, 726
6929, 912
7251, 726
7251, 726
6854, 1814
6854, 1814
6854, 1814
7451, 669
7251, 726
7451, 669
6854, 1814
7251, 726
6929, 912
6929, 912
7236, 748
7179, 751
7251, 726
6860, 1802
7236, 748
6929, 912
7179, 751
7251, 726
7236, 748
6854, 1814
7179, 751
7179, 751
7236, 748
6854, 1814
6929, 912
6929, 912
7236, 748
6799, 1816
6860, 1802
6929, 912
