costo,tiempo
5039, 459
4854, 1503
4854, 1503
5039, 459
4877, 1007
5004, 908
5023, 462
4951, 994
4957, 970
5004, 908
4877, 1007
5023, 462
4957, 970
4951, 994
4854, 1503
5039, 459
4877, 1007
5023, 462
4957, 970
4951, 994
4854, 1503
5039, 459
4877, 1007
5023, 462
4957, 970
4951, 994
4854, 1503
5039, 459
4877, 1007
5023, 462
4957, 970
4951, 994
5039, 459
4854, 1503
4877, 1007
4957, 970
5023, 462
4951, 994
4854, 1503
5039, 459
4877, 1007
4957, 970
5023, 462
4951, 994
5039, 459
4854, 1503
4877, 1007
4957, 970
5023, 462
4951, 994
4854, 1503
5039, 459
4877, 1007
4957, 970
5023, 462
4951, 994
5039, 459
4877, 1007
4957, 970
5023, 462
4951, 994
5039, 459
4877, 1007
4957, 970
5023, 462
4951, 994
5039, 459
4877, 1007
4957, 970
5023, 462
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
4877, 1007
5039, 459
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
4877, 1007
5039, 459
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4957, 970
4951, 994
5039, 459
4877, 1007
4951, 994
5039, 459
4877, 1007
4951, 994
4877, 1007
5039, 459
4951, 994
4877, 1007
5039, 459
4951, 994
5039, 459
4877, 1007
4951, 994
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4877, 1007
5039, 459
4951, 994
5039, 459
4957, 970
4957, 970
4877, 1007
5039, 459
4951, 994
4854, 1503
4951, 994
4951, 994
4951, 994
4957, 970
5039, 459
5023, 462
5039, 459
