costo,tiempo
8087, 6399
9939, 861
9939, 861
8087, 6399
8207, 6061
8281, 2709
9427, 1683
8788, 1898
8788, 1898
9663, 1427
8565, 1975
8520, 2169
8326, 2516
9468, 1508
9902, 886
9707, 967
8326, 2516
8520, 2169
8281, 2709
9666, 1142
8207, 6061
9427, 1683
8135, 6215
8183, 6133
8286, 2613
8525, 2072
9671, 1046
9432, 1587
8183, 6133
9455, 1515
9695, 974
9444, 1580
9683, 1039
8126, 6297
9468, 1508
9707, 967
9902, 886
8556, 2057
8317, 2598
8111, 6328
8135, 6215
8316, 2604
8555, 2063
9666, 1142
8565, 1975
8111, 6328
9663, 1427
9915, 879
8126, 6297
9915, 879
