costo,tiempo
7614, 2744
12629, 825
12629, 825
7614, 2744
11024, 1264
7671, 1767
8171, 1694
9276, 1328
7650, 2550
9273, 1686
7669, 2125
10110, 1271
11714, 832
9274, 1682
7669, 2121
11360, 1037
11666, 945
8171, 1694
10077, 1292
9628, 1312
11360, 1037
9628, 1312
11024, 1264
11667, 845
7616, 2700
7617, 2570
11396, 972
7671, 1767
11362, 993
7616, 2700
11396, 972
11363, 989
7617, 2567
10077, 1292
11666, 945
11714, 832
7650, 2550
10110, 1271
9276, 1328
7669, 2125
9273, 1686
11362, 993
7669, 2121
9274, 1682
7617, 2570
12629, 825
7614, 2744
11666, 945
7617, 2570
11714, 832
