costo,tiempo
8424, 3128
10957, 679
8424, 3128
10957, 679
9316, 1821
8449, 2651
10655, 843
9316, 1821
8449, 2651
9962, 928
9395, 1034
9341, 1344
9678, 1031
9962, 928
9341, 1344
9678, 1031
10693, 719
10864, 679
10864, 679
10666, 734
9395, 1034
10693, 719
10680, 719
10666, 734
10680, 719
10957, 679
8424, 3128
9316, 1821
8449, 2651
9962, 928
9341, 1344
9678, 1031
10864, 679
9395, 1034
10693, 719
10666, 734
10680, 719
10957, 679
8424, 3128
9316, 1821
8449, 2651
9962, 928
9341, 1344
9678, 1031
10864, 679
9395, 1034
10693, 719
10666, 734
10680, 719
10957, 679
