costo,tiempo
9472, 765
8511, 7991
9472, 765
8511, 7991
8548, 3064
8863, 828
9440, 813
8618, 2552
8618, 2552
8719, 2107
8548, 3064
8768, 1895
8787, 1356
8820, 916
8769, 1457
8719, 2107
8787, 1356
8820, 916
8831, 876
8863, 828
8743, 1908
9463, 781
9440, 813
8831, 876
8776, 1422
8776, 1422
8724, 1983
9463, 781
8720, 2048
8720, 2048
8724, 1983
8732, 1948
8732, 1948
8769, 1457
8738, 1930
8738, 1930
8743, 1908
8735, 1943
8735, 1943
8768, 1895
9472, 765
8511, 7991
8618, 2552
8548, 3064
8719, 2107
8787, 1356
8820, 916
8863, 828
9440, 813
8831, 876
