costo,tiempo
11171, 572
5339, 1257
11171, 572
5339, 1257
5874, 606
5422, 1121
5451, 935
5792, 741
5371, 1168
5823, 652
5483, 846
5451, 935
5534, 799
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
11171, 572
5339, 1257
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
11171, 572
5339, 1257
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
5339, 1257
11171, 572
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
11171, 572
5339, 1257
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
11171, 572
5339, 1257
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
5339, 1257
11171, 572
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
5339, 1257
11171, 572
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
11171, 572
5339, 1257
5451, 935
5534, 799
5792, 741
5483, 846
5371, 1168
5823, 652
5422, 1121
5874, 606
