costo,tiempo
6866, 474
6383, 2217
6866, 474
6383, 2217
6406, 2120
6408, 969
6613, 525
6775, 511
6520, 850
6865, 482
6776, 503
6433, 864
6611, 562
6545, 586
6521, 814
6523, 601
6405, 2210
6432, 872
6405, 2128
6431, 954
6430, 961
6410, 961
6544, 593
6524, 593
6520, 821
6611, 533
6545, 586
6776, 503
6865, 482
6611, 562
6613, 525
6775, 511
6433, 864
6408, 969
6406, 2120
6520, 850
6523, 601
6521, 814
6405, 2210
6432, 872
6431, 954
6405, 2128
6611, 533
6520, 821
6524, 593
6544, 593
6410, 961
6430, 961
6383, 2217
6866, 474
6545, 586
6776, 503
6865, 482
6611, 562
6613, 525
6775, 511
6433, 864
6408, 969
6406, 2120
6520, 850
6523, 601
6521, 814
6405, 2210
6432, 872
6431, 954
6405, 2128
6611, 533
6520, 821
6524, 593
6544, 593
6410, 961
6430, 961
6866, 474
6383, 2217
6545, 586
6776, 503
6865, 482
6611, 562
6613, 525
6775, 511
6433, 864
6408, 969
6406, 2120
6520, 850
6523, 601
6521, 814
6432, 872
6431, 954
6611, 533
6520, 821
6524, 593
6544, 593
6410, 961
6430, 961
6866, 474
6383, 2217
6545, 586
6776, 503
6865, 482
6611, 562
